combo_id,symbol,stop_mode,atr_mult,wick_buffer_frac,require_pattern,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
21,NASDAQ100/USD,wick,,0.3,False,2.0,141,35.46099290780142,0.4741599712538048,-675.4547254798615,-68.22295184395912
21,OIL_BRENT/USD,wick,,0.3,False,2.0,92,45.65217391304348,0.9975934576554529,-2.6936546216363695,-16.750226748912997
21,SILVER/USD,wick,,0.3,False,2.0,128,42.1875,0.7478841350794295,-311.33780243514025,-45.65803573323298
21,HYPE,wick,,0.3,False,2.0,350,46.285714285714285,1.1803682335377097,1787.7856167845916,-29.55822230703672
21,AAPL/USD,wick,,0.3,False,2.0,175,39.42857142857143,0.6192809991435886,-556.3305786262341,-55.98704342835974
21,AMZN/USD,wick,,0.3,False,2.0,167,41.31736526946108,0.5830802852156863,-627.3453689536477,-67.35068960448847
22,BTC,wick,,0.3,True,2.0,232,43.103448275862064,0.9616059420163114,-105.2730197526181,-29.27513913033976
22,ETH,wick,,0.3,True,2.0,240,47.083333333333336,1.1130212359073273,289.5469922127063,-30.82668977900714
22,XAUT,wick,,0.3,True,2.0,234,41.88034188034188,0.6677312637266674,-675.902375020054,-68.60301906118687
22,SP500/USD,wick,,0.3,True,2.0,106,46.22641509433962,0.5305323759429081,-513.0451646701532,-56.3110128413958
22,NASDAQ100/USD,wick,,0.3,True,2.0,99,31.313131313131315,0.3963022478965722,-635.7722102272766,-63.74706176425127
22,OIL_BRENT/USD,wick,,0.3,True,2.0,62,51.61290322580645,1.1670705012916693,117.69318052666426,-11.367206507662306
22,SILVER/USD,wick,,0.3,True,2.0,84,40.476190476190474,0.5604141581452542,-368.6217002515592,-44.13645187701563
22,HYPE,wick,,0.3,True,2.0,255,45.09803921568628,1.1901989352526765,1090.5579300572413,-29.40736632808087
22,AAPL/USD,wick,,0.3,True,2.0,122,38.52459016393443,0.7044384377693791,-378.77295197496255,-49.37910828293701
22,AMZN/USD,wick,,0.3,True,2.0,129,37.98449612403101,0.5205317557362515,-609.2536442217267,-63.031722552760584
